应用代码,应用名称,应用类型,公司名称,app大小,版本号,更新时间,评分,下载人数,应用介绍,图标,下载地址,爬取时间
C100944149,365网约车司机端,出行导航,昆明盛智易联科技有限公司,15.96MB,2.1.3,2019-07-29,score_0,<10000次,365网约车隶属于盛威时代集团，是立足于客运行业的综合出行平台，主推城际出行，目前在全国10个省份20多个城市获得运营许可，同时在全国各省市积极迅速发展合规网约车平台搭建。在您需要出行时，365网约车APP能迅速响应，为您提供安全、便捷、多样性的，舒适的出行平台。,https://appimg.dbankcdn.com/hwmarket/files/application/icon144/58791ec70373467d9839e652e62fb50f.png,http://appdlc.hicloud.com/dl/appdl/application/apk/58/58791ec70373467d9839e652e62fb50f/cn.bus365.wyc.driver.1907231430.apk?sign=portal@portal1564389365985&source=portalsite,2019-07-29
C10541568,绿色公务,出行导航,杭州优行科技有限公司,25.20MB,3.7.0,2019-07-29,score_10,18万次,绿色公务是曹操出行的公务版，倡导低碳出行,https://appimg.dbankcdn.com/hwmarket/files/application/icon144/aebe520f115d4a618aa612b0df2ab183.png,http://appdlc.hicloud.com/dl/appdl/application/apk/ae/aebe520f115d4a618aa612b0df2ab183/cn.businesstravel.user.1907291103.apk?sign=portal@portal1564389366583&source=portalsite,2019-07-29
C100063775,帷幄停车,出行导航,山西帷幄智能科技有限公司,21.54MB,2.0.14,2019-07-29,score_7,<10000次,帷幄停车能够获取城市内各个车场的车位实时变动情况，并即时反馈至app，使车主能够通过语音识别及时查询周边车场详情（包括车场基本信息、剩余车位、收费标准等），让车主找到附近最适合的停车场,https://appimg.dbankcdn.com/hwmarket/files/application/icon144/0a566c4e49654e21baa5f38215eefaf8.png,http://appdlc.hicloud.com/dl/appdl/application/apk/0a/0a566c4e49654e21baa5f38215eefaf8/com.shanxitianwei.weiwopark.1907291007.apk?sign=portal@portal1564389371728&source=portalsite,2019-07-29
C10903364,义乌出行通,出行导航,华录智达科技有限公司,19.98MB,4.1.1,2019-07-29,score_6,<10000次,义乌出行通是义乌交通局为方便市民出行精心打造的一款手机APP软件，主要功能包括：公交车辆实时位置查询及显示；可设置乘车到站提醒；公交换乘查询并本地收藏，出行时可在无网络情况下查看已收藏的公交换乘方案；查询当前位置附近站点及经过站点的公交线路列表；用户可反馈意见与建议等等。,https://appimg.dbankcdn.com/hwmarket/files/application/icon144/2381867d70554a2593995962ca784e02.png,http://appdlc.hicloud.com/dl/appdl/application/apk/23/2381867d70554a2593995962ca784e02/com.hualu.yw.zhidabus.1907291138.apk?sign=portal@portal1564389373194&source=portalsite,2019-07-29
C100789375,货多车多,出行导航,指南者网络科技有限公司,49.57MB,1.6.1,2019-07-29,score_0,<10000次,1、车主通过平台快速查找附近的货源，在线快速对接到货主需求，进而获得丰厚的运费收入,https://appimg.dbankcdn.com/hwmarket/files/application/icon144/830a5280c3c648fdbe97505a157b51f3.png,http://appdlc.hicloud.com/dl/appdl/application/apk/83/830a5280c3c648fdbe97505a157b51f3/com.znz.hdcdAndroid.1907290915.apk?sign=portal@portal1564389374521&source=portalsite,2019-07-29
C100820821,幸福专车司机版,出行导航,江西幸福汽车服务有限公司,47.31MB,3.70.5.0016,2019-07-29,score_0,<10000次,幸福专车是恒创集团旗下的互联网出行服务APP，幸福专车以移动互联网技术、恒创集团产业链为依托，采用“自有车辆，自有司机”的方式，统一自购标准车型，严格标准招聘司机，为每位乘客提供安全、舒适、便捷、贴心的出行体验。,https://appimg.dbankcdn.com/hwmarket/files/application/icon144/4c56d257d84948079d69e1fa1be06440.png,http://appdlc.hicloud.com/dl/appdl/application/apk/4c/4c56d257d84948079d69e1fa1be06440/com.sjxfzc.1907221623.apk?sign=portal@portal1564389375124&source=portalsite,2019-07-29
C10571212,i车位,出行导航,厦门路桥信息股份有限公司,31.42MB,2.4.4,2019-07-29,score_5,<10000次,【产品介绍】,https://appimg.dbankcdn.com/hwmarket/files/application/icon144/a622eed7f2c24ca3a678768df178d730.png,http://appdlc.hicloud.com/dl/appdl/application/apk/a6/a622eed7f2c24ca3a678768df178d730/com.luqiao.iparking.1907261111.apk?sign=portal@portal1564389376357&source=portalsite,2019-07-29
C100947459,捎点宝,出行导航,捎点宝技术有限公司,24.02MB,3.1.2,2019-07-29,score_6,<10000次,捎人，捎物，捎点宝，让跨城出行，城际闪送变得轻松，便捷！全国各地，随时下单，以低成本，高效率轻松满足城市之间捎人，捎物的需求。成为捎点宝车主，告别传统，轻松出行，智能派单就近接客，客源不断，轻松上万。,https://appimg.dbankcdn.com/hwmarket/files/application/icon144/438e3ed6429d48da9a93c2180104806e.png,http://appdlc.hicloud.com/dl/appdl/application/apk/43/438e3ed6429d48da9a93c2180104806e/com.shaodianbao.1907221240.apk?sign=portal@portal1564389377584&source=portalsite,2019-07-29
C100452273,多彩车主,出行导航,贵州多彩出行信息技术有限公司,29.05MB,1.3.41.139,2019-07-29,score_4,<10000次,【产品介绍】,https://appimg.dbankcdn.com/hwmarket/files/application/icon144/2d3a729defc04fb795a515c221649da7.png,http://appdlc.hicloud.com/dl/appdl/application/apk/2d/2d3a729defc04fb795a515c221649da7/com.swsg.colorful.travel.driver.1907261758.apk?sign=portal@portal1564389378220&source=portalsite,2019-07-29
C10775473,永辉生活,美食,上海永辉云创众诚网络科技有限公司,27.12MB,4.12.0.33,2019-07-29,score_4,2559万次,永辉生活APP，是永辉新零售品质商品和全新消费体验的线上服务平台，整合永辉旗下超级物种、永辉生活、Bravo等业态，为消费者提供来着安全健康的新鲜食材和品质商品，创造线上线下一体化的惊喜消费体验。永辉生活APP既能在旗下各业态门店内实现购买、支付等自助化、智能化消费，又能线上下单配送到家，且全场满18元包邮、最快30分钟送达、提供线上会员专享价。目前永辉生活APP已开通上海、北京、深圳、福州、成都、南京、杭州、厦门等城市服务，并将快速扩展至全国，敬请期待。,https://appimg.dbankcdn.com/hwmarket/files/application/icon144/0177c87ee4424e8d90e1c5fcadc58847.png,http://appdlc.hicloud.com/dl/appdl/application/apk/01/0177c87ee4424e8d90e1c5fcadc58847/cn.yonghui.hyd.1907291518.apk?sign=portal@portal1564389489345&source=portalsite,2019-07-29
C100595571,美食家菜谱,美食,福州轻松玩网络科技有限公司,3.79MB,1.0.6,2019-07-29,score_0,3万次,健康食疗大全，宝宝辅食、孕妇餐、减肥餐、美容养颜餐！！！,https://appimg.dbankcdn.com/hwmarket/files/application/icon144/8b551d2f1ca1414ab3fce67a5fbb40c3.png,http://appdlc.hicloud.com/dl/appdl/application/apk/8b/8b551d2f1ca1414ab3fce67a5fbb40c3/com.msjcp.app.1907291249.apk?sign=portal@portal1564389492850&source=portalsite,2019-07-29
C100918443,小兔买菜,美食,北京菜小兔科技有限公司,25.55MB,1.1.0,2019-07-29,score_0,<10000次,小兔买菜——活鱼活虾，越买越爱,https://appimg.dbankcdn.com/hwmarket/files/application/icon144/1491e1b9a0fa4b31956e7f55252b93e3.png,http://appdlc.hicloud.com/dl/appdl/application/apk/14/1491e1b9a0fa4b31956e7f55252b93e3/com.cxt.bunnymaicai.1907232320.apk?sign=portal@portal1564389493343&source=portalsite,2019-07-29
C100252835,汉源同城,美食,汉源县帮涛电子商务有限公司,48.25MB,5.2.0,2019-07-29,score_0,<10000次,汉源自己的APP，这里有好吃的，好喝的，好玩的，好看的，还有好多小伙伴！,https://appimg.dbankcdn.com/hwmarket/files/application/icon144/424e15d3ab87483c8cdbd9dc8a054bed.png,http://appdlc.hicloud.com/dl/appdl/application/apk/42/424e15d3ab87483c8cdbd9dc8a054bed/com.chance.hanyuantongcheng.1907271525.apk?sign=portal@portal1564389493881&source=portalsite,2019-07-29
C100274663,冠县同城,美食,冠县同城电子商务有限公司,48.25MB,5.2.0,2019-07-29,score_0,<10000次,借助移动互联网、信息技术和线下服务能力，冠县同城值得信赖的本地商家、消费评价和优惠信息，,https://appimg.dbankcdn.com/hwmarket/files/application/icon144/18f53f191d1d44e18c474785e724d1cf.png,http://appdlc.hicloud.com/dl/appdl/application/apk/18/18f53f191d1d44e18c474785e724d1cf/com.chance.guanxiantongcheng.1907271740.apk?sign=portal@portal1564389494391&source=portalsite,2019-07-29
C100955713,平头哥外卖骑手版,美食,河北纬多网络科技有限公司,5.76MB,19.7.22.0,2019-07-29,score_0,<10000次,平头哥外卖骑手APP是一款专门为平头哥外卖配送员打造的配送端app，让您成为用户和商家的骑士，自己创业的老板！,https://appimg.dbankcdn.com/hwmarket/files/application/icon144/78c79971586041ffb89d2678196023ed.png,http://appdlc.hicloud.com/dl/appdl/application/apk/78/78c79971586041ffb89d2678196023ed/com.dashenmao.pingtouge.driver.1907231444.apk?sign=portal@portal1564389494933&source=portalsite,2019-07-29
C100951163,国味,美食,陕西毅行网络科技有限责任公司,3.56MB,0.0.29,2019-07-29,score_0,<10000次,打造社区电子商务平台的互联网公司，直连农产品源头，为企业、个人提供24小时水果采购服务。打造“手机上的果园”，为企业、个人提供便捷、新鲜、安全、实惠的生鲜农产品。截至目前，国味已经入驻西安2000多个社区，服务超过100万户企业、家庭！,https://appimg.dbankcdn.com/hwmarket/files/application/icon144/6fbd6344e68b4889bfaa983d5c24ad32.png,http://appdlc.hicloud.com/dl/appdl/application/apk/6f/6fbd6344e68b4889bfaa983d5c24ad32/com.benben.guowei.1907221018.apk?sign=portal@portal1564389496037&source=portalsite,2019-07-29
C100269279,车服帮商户端,汽车,郑州车服科技有限责任公司,42.59MB,3.1.5,2019-07-29,score_10,<10000次,车服帮商户端是车服科技旗下一款专门为合作商户精心打造的数字化门店营销管理APP，,https://appimg.dbankcdn.com/hwmarket/files/application/icon144/2ed8687aa10d49aaa6f2fc656cd300a8.png,http://appdlc.hicloud.com/dl/appdl/application/apk/2e/2ed8687aa10d49aaa6f2fc656cd300a8/cn.appoa.chefustore.1907291331.apk?sign=portal@portal1564389601794&source=portalsite,2019-07-29
C10666244,环球商家,汽车,欣思远科技（武汉）有限公司,37.56MB,3.7,2019-07-29,score_0,<10000次,环球名车商家版，为环球名车APP上的洗车店，汽车美容店、汽车保养等商家专门定制服务，功能简单实用，通俗易懂，即学即会，省事省力省心，使用本商户端APP进行订单和流水的管理，共建一站式服务，有效的提高作业效率。,https://appimg.dbankcdn.com/hwmarket/files/application/icon144/6222f7eb9a0045f9a4e878b029b504a6.png,http://appdlc.hicloud.com/dl/appdl/application/apk/62/6222f7eb9a0045f9a4e878b029b504a6/com.hqmc_business.1907291025.apk?sign=portal@portal1564389602371&source=portalsite,2019-07-29
C100580709,准点学车-科目二,汽车,成都华邑信息技术有限公司,109.48MB,2.31,2019-07-29,score_8,10万次,【准点学车】驾考、驾照3D学车软件，专业的3D驾驶！,https://appimg.dbankcdn.com/hwmarket/files/application/icon144/644ecd26fdb64c5689aff1fe61b25ffa.png,http://appdlc.hicloud.com/dl/appdl/application/apk/64/644ecd26fdb64c5689aff1fe61b25ffa/com.cnasoft.vrcar.1907291309.apk?sign=portal@portal1564389602872&source=portalsite,2019-07-29
C10390502,非洗不可,汽车,深圳市非洗不可网络科技有限公司,22.38MB,4.1.8,2019-07-29,score_9,5万次,洗车贵？洗车要排队？洗车要到很远的洗车店？有了非洗不可，这一切都不是事！,https://appimg.dbankcdn.com/hwmarket/files/application/icon144/1a91c5e885b4450f9bd3e0087a49fbb2.png,http://appdlc.hicloud.com/dl/appdl/application/apk/1a/1a91c5e885b4450f9bd3e0087a49fbb2/air.com.cslz.flashbox.1907291411.apk?sign=portal@portal1564389603486&source=portalsite,2019-07-29
C100715765,买车呗,汽车,仁寿聚源车业有限公司,12.75MB,2.4.8,2019-07-29,score_0,<10000次,买车呗，优质车辆交易平台，为消费者提供可靠、高性价比的各类高中档新车、二手车，舒适的搜索体验、清晰的分类、干净清爽的界面，提供车辆估价、买车贷款、车辆保险、车辆违章查询、维保查询等功能，给您全新的体验！,https://appimg.dbankcdn.com/hwmarket/files/application/icon144/f59f5a4be797478e90f9a0e323593496.png,http://appdlc.hicloud.com/dl/appdl/application/apk/f5/f59f5a4be797478e90f9a0e323593496/com.example.sourcesecondhandcar.1907290945.apk?sign=portal@portal1564389604052&source=portalsite,2019-07-29
C100151127,车有料,汽车,广东修炼科技股份有限公司,34.27MB,2.4.0,2019-07-29,score_9,8万次,车有料是一款记录和查询汽车维修保养记录的软件，还有附近门店、门店评价、违章处理、油卡充值、油耗统计等功能！,https://appimg.dbankcdn.com/hwmarket/files/application/icon144/ee95371a3c0f48ed8a4fd80bf1750138.png,http://appdlc.hicloud.com/dl/appdl/application/apk/ee/ee95371a3c0f48ed8a4fd80bf1750138/com.xiulian.thecar.1907261731.apk?sign=portal@portal1564389604547&source=portalsite,2019-07-29
C100270201,寰車管家,汽车,寰车（嘉兴）网络科技发展有限公司,62.03MB,2.9.5,2019-07-29,score_10,1万次,【我要洗车】,https://appimg.dbankcdn.com/hwmarket/files/application/icon144/f4caf7fd9d074af0a44903ac6161d6c0.png,http://appdlc.hicloud.com/dl/appdl/application/apk/f4/f4caf7fd9d074af0a44903ac6161d6c0/cn.huanjv.android.1907290853.apk?sign=portal@portal1564389605072&source=portalsite,2019-07-29
C100177035,车盾风控平台,汽车,贵阳车盾科技有限公司,11.80MB,0.3.32,2019-07-29,score_0,<10000次,车盾是一款为汽车金融租赁公司量身定做的功能性APP，可以为短租自驾、以租代购、车抵贷等场景提供风险把控、反欺诈、汽车集采等服务。,https://appimg.dbankcdn.com/hwmarket/files/application/icon144/8b5c6eae0f1b4f0c874eb1ab6a695999.png,http://appdlc.hicloud.com/dl/appdl/application/apk/8b/8b5c6eae0f1b4f0c874eb1ab6a695999/com.chedunkeji.renrenzhengxin.1907270610.apk?sign=portal@portal1564389605607&source=portalsite,2019-07-29
C100631185,知轮商家,汽车,知轮（杭州）科技有限公司,29.28MB,2.4.0,2019-07-29,score_8,1万次,知轮是专注于为商用车辆驾驶者提供出行支持的一站式智能服务平台！,https://appimg.dbankcdn.com/hwmarket/files/application/icon144/01ebea584b4546969f5188f9e5b7b618.png,http://appdlc.hicloud.com/dl/appdl/application/apk/01/01ebea584b4546969f5188f9e5b7b618/com.kakebang.movingrescue.1907282250.apk?sign=portal@portal1564389606162&source=portalsite,2019-07-29
C100577635,睿达聘,商务,天津三智睿达科技有限公司,38.34MB,2.2.12,2019-07-29,score_0,<10000次,产品简介：,https://appimg.dbankcdn.com/hwmarket/files/application/icon144/c648ba232128496bb4c5c19fb512853f.png,http://appdlc.hicloud.com/dl/appdl/application/apk/c6/c648ba232128496bb4c5c19fb512853f/com.u1472987704.akn.1907251422.apk?sign=portal@portal1564389714534&source=portalsite,2019-07-29
C100244707,纬地云,商务,安阳纬地信息技术有限公司,7.54MB,6.31,2019-07-29,score_10,<10000次,【全面信息化纵横一盘棋】全面，统一，实时，动态，可视，可控，开放，兼容，智能，生态，高效、协同；自适应，傻瓜化，全云化，元素级，资源整合，全面协同，智能高效，内耗为0；云计算·大数据·移动互联网，一站式“全息管理”，消除“信息孤岛”，防止“信息碎片化”，模块自由组合，植入生态系统,https://appimg.dbankcdn.com/hwmarket/files/application/icon144/92805ed8443b48e3a51c3bc1809822a7.png,http://appdlc.hicloud.com/dl/appdl/application/apk/92/92805ed8443b48e3a51c3bc1809822a7/weidi.wos.1907271440.apk?sign=portal@portal1564389715790&source=portalsite,2019-07-29
